Investor ID,Organization/Person Name,Organization/Person Name URL,Longitude,Latitude,Location,Country,Accelerator,Angel Group,Micro VC,Corporate Venture Capital,Specific VC Binary,Local Investor,Hub Investor,Lead Investor,Target VC,Seed Investments Count,Seed Lead Investments Count,Unique Companies Count,Unique Industries Count,Local Investments Count,Avg Investment Distance (km),Hub Investments Count,Unique Countries Count,Fundraising Success Count,Successful Investments Count,CB Rank (Investor)
006584,Enion Partners,https://www.crunchbase.com/organization/enion-partners,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,False,False,True,False,3.0,2.0,3.0,8.0,1.0,272.38684955179656,1,1.0,1,1,13285.0
006585,The Global Good Fund,https://www.crunchbase.com/organization/the-global-good-fund,-91.1759408,30.5460217,"Maryland, Louisiana, United States",United States,True,False,False,False,True,False,True,False,False,1.0,0.0,1.0,2.0,0.0,8374.069083524693,1,1.0,0,0,24356.0
006586,Paradox.investments,https://www.crunchbase.com/organization/paradox-investments,19.0402383,47.4978789,"Budapest, Budapest, Hungary",Hungary,False,False,True,False,True,False,True,False,False,1.0,0.0,1.0,5.0,0.0,1460.0841640702374,1,1.0,0,0,25111.0
006587,Chenel Capital Partners,https://www.crunchbase.com/organization/chenel-capital,-74.0060152,40.7127281,"New York, New York, United States",United States,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,3.0,0.0,7055.935553695925,0,1.0,0,0,26062.0
006589,Lumos Capital Group,https://www.crunchbase.com/organization/lumos-capital-group,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,True,False,False,False,False,1.0,0.0,1.0,3.0,0.0,9281.477283437598,0,1.0,0,0,28636.0
006590,Grep VC,https://www.crunchbase.com/organization/grep-vc,-122.3330573,37.496904,"San Mateo, California, United States",United States,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,6.0,0.0,9816.256706809743,0,1.0,0,0,31192.0
006591,CG Health Ventures,https://www.crunchbase.com/organization/cg-health-ventures,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,True,True,True,False,1.0,1.0,1.0,2.0,1.0,0.0,1,1.0,0,0,32034.0
006592,VIKO GROUP,https://www.crunchbase.com/organization/viko-group,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,True,False,True,False,False,False,False,7.0,1.0,6.0,9.0,4.0,299.17606959276065,4,1.0,3,3,36057.0
006595,Sofokus,https://www.crunchbase.com/organization/sofokus,24.0,62.0,"Turku, Western Finland, Finland",Finland,False,False,False,False,False,False,False,False,False,7.0,2.0,6.0,16.0,2.0,160.82643553838722,5,2.0,0,0,40335.0
006596,South Ventures,https://www.crunchbase.com/organization/south-ventures,-80.19362,25.7741728,"Miami, Florida, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,7543.701525287387,1,1.0,1,1,43670.0
006599,Focus Capital Partners,https://www.crunchbase.com/organization/focus-capital-partners,-6.2544366,53.3436671,"Dublin, Dublin, Ireland",Ireland,False,False,False,True,False,True,True,True,False,1.0,1.0,1.0,3.0,1.0,0.0,1,1.0,0,0,46409.0
006600,Courage Ventures Management,https://www.crunchbase.com/organization/courageventures,24.9413548,60.1717794,"Helsinki, Southern Finland, Finland",Finland,False,False,False,False,False,True,False,False,False,2.0,1.0,2.0,4.0,2.0,46.82497443556624,1,1.0,0,0,47304.0
006602,Bstartup Banco Sabadell,https://www.crunchbase.com/organization/bstartup-banco-sabadell,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,False,False,False,False,5.0,1.0,5.0,14.0,3.0,121.28647643896655,3,1.0,0,0,53406.0
006603,Adventures Lab,https://www.crunchbase.com/organization/adventures-lab,30.5271623,50.4485578,"Kyiv, Kyyiv, Ukraine",Ukraine,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,8.0,0.0,1136.5060619872315,1,1.0,0,0,55383.0
006604,Wayra Brasil,https://www.crunchbase.com/organization/wayra-brasil,-46.6333824,-23.5506507,"São Paulo, Sao Paulo, Brazil",Brazil,True,False,False,False,False,False,False,True,False,1.0,1.0,1.0,4.0,0.0,8722.66056641797,0,1.0,0,0,59836.0
006605,Nero Ventures,https://www.crunchbase.com/organization/nero-ventures,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,True,True,False,False,2.0,1.0,2.0,7.0,2.0,0.0,2,1.0,0,0,62649.0
006606,Restone Capital,https://www.crunchbase.com/organization/restone-capital,121.4691024,31.2323437,"Shanghai, Shanghai, China",China,False,False,False,False,True,False,False,False,False,1.0,0.0,1.0,1.0,0.0,7133.041094789176,0,1.0,0,0,66117.0
006607,Takoa Invest,https://www.crunchbase.com/organization/takoa-invest,-91.2490485,47.4146362,"Finland, Minnesota, United States",United States,False,False,False,False,False,False,False,False,False,5.0,0.0,4.0,5.0,0.0,6454.771361429092,1,1.0,0,0,66662.0
006608,Sator Grove Holdings,https://www.crunchbase.com/organization/sator-grove-holdings,-82.5748194,27.4989278,"Bradenton, Florida, United States",United States,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,6.0,0.0,6712.143620869851,1,1.0,0,0,9521.0
006609,Rialto Ventures,https://www.crunchbase.com/organization/rialto-ventures,9.1896346,45.4641943,"Milano, Lombardia, Italy",Italy,False,False,False,False,False,True,True,False,False,1.0,0.0,1.0,3.0,1.0,0.0,1,1.0,0,0,10816.0
006611,Hazelview Ventures,https://www.crunchbase.com/organization/hazelview-ventures,-79.3839347,43.6534817,"Toronto, Ontario, Canada",Canada,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,4.0,0.0,6999.369639017343,0,1.0,0,0,17255.0
006612,Starburst Ventures,https://www.crunchbase.com/organization/starburst-accelerator,-118.242766,34.0536909,"Los Angeles, California, United States",United States,False,False,False,False,True,False,True,False,False,1.0,0.0,1.0,3.0,0.0,9362.855732317621,1,1.0,0,0,18907.0
006613,MitonC,https://www.crunchbase.com/organization/miton-c,14.4464593,50.0596288,"Prague, Hlavni mesto Praha, Czech Republic",Czech Republic,False,False,False,False,True,False,False,False,False,2.0,1.0,2.0,1.0,0.0,1044.211964903327,0,1.0,0,0,23646.0
006614,Critical Ventures,https://www.crunchbase.com/organization/critical-ventures,-8.4294632,40.2111931,"Coimbra, Coimbra, Portugal",Portugal,False,False,False,False,False,False,False,False,False,3.0,0.0,3.0,9.0,1.0,783.2466491823385,0,2.0,1,1,25802.0
006615,ScaleWolf,https://www.crunchbase.com/organization/scalewolf,25.2829111,54.6870458,"Vilnius, Vilniaus Apskritis, Lithuania",Lithuania,True,False,False,False,False,True,False,False,False,6.0,3.0,5.0,7.0,6.0,0.0,0,1.0,0,0,25964.0
006617,Banca Sella,https://www.crunchbase.com/organization/banca-sella,8.086912,45.5669538,"Biella, Piemonte, Italy",Italy,False,False,False,True,False,True,True,False,False,3.0,1.0,3.0,6.0,3.0,86.67546644631153,3,1.0,1,1,27244.0
006619,Cats.vc,https://www.crunchbase.com/organization/cats-vc,25.2829111,54.6870458,"Vilnius, Vilniaus Apskritis, Lithuania",Lithuania,False,False,False,False,False,False,False,False,False,3.0,0.0,3.0,12.0,1.0,651.0468314095385,1,3.0,1,1,29182.0
006621,Praesidium,https://www.crunchbase.com/organization/praesidium-bfce,6.1342493,49.5999681,"Luxembourg, Luxembourg, Luxembourg",Luxembourg,False,False,False,False,True,False,True,True,False,1.0,1.0,1.0,1.0,0.0,964.0353412103009,1,1.0,1,1,30162.0
006623,Superorganism,https://www.crunchbase.com/organization/superorganism,-74.0060152,40.7127281,"New York, New York, United States",United States,False,False,False,False,True,False,True,False,False,1.0,0.0,1.0,7.0,0.0,5914.0015089182425,1,1.0,0,0,31905.0
006624,Nara Capital,https://www.crunchbase.com/organization/nara-capital-6ad8,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,True,False,False,False,False,3.0,1.0,3.0,3.0,2.0,155.69736958205476,2,1.0,0,0,32531.0
006625,Sirius Venture Capital,https://www.crunchbase.com/organization/sirius-venture-capital-pte-ltd,103.85007,1.28967,"Singapore, Central Region, Singapore",Singapore,False,False,False,False,True,False,False,True,False,1.0,1.0,1.0,4.0,0.0,11266.146540355696,0,1.0,0,0,35477.0
006626,Griffon Ventures,https://www.crunchbase.com/organization/griffon-ventures,-83.2218731,42.4733689,"Southfield, Michigan, United States",United States,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,0.0,0.0,6922.254869659775,1,1.0,0,0,36346.0
006628,Honeycomb Portfolio,https://www.crunchbase.com/organization/honeycomb-portfolio,-74.0060152,40.7127281,"New York, New York, United States",United States,False,False,False,False,True,False,True,False,False,1.0,0.0,1.0,3.0,0.0,6464.241176229522,1,1.0,0,0,43041.0
006632,Skagerak Capital,https://www.crunchbase.com/organization/skagerak-capital,7.9956,58.14671,"Kristiansand, Vest-Agder, Norway",Norway,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,4.0,0.0,257.78027381330867,1,1.0,0,0,47777.0
006633,Doorway Capital,https://www.crunchbase.com/organization/doorway-capital,-0.1440551,51.4893335,"London, England, United Kingdom",United Kingdom,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,3.0,0.0,1017.2648287355072,0,1.0,0,0,48016.0
006635,Torsa Capital,https://www.crunchbase.com/organization/torsa-capital,-5.66275,43.5449422,"Gijón, Asturias, Spain",Spain,False,False,False,False,False,False,False,True,False,3.0,2.0,3.0,8.0,0.0,283.30457206245654,1,1.0,0,0,51028.0
006636,Capitana Venture Partners,https://www.crunchbase.com/organization/capitana-venture-partners,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,False,False,True,False,3.0,2.0,3.0,12.0,1.0,268.6915729771517,2,1.0,0,0,52235.0
006638,Founders Fund AS,https://www.crunchbase.com/organization/founders-fund-as,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,False,False,True,True,False,False,5.0,1.0,5.0,16.0,4.0,78.48571517357546,4,1.0,1,1,58793.0
006639,Ascentifi,https://www.crunchbase.com/organization/ascentifi,-9.0490601,53.2744122,"Galway, Galway, Ireland",Ireland,False,False,False,False,False,True,False,False,False,3.0,0.0,3.0,2.0,2.0,61.93973732008948,1,1.0,1,1,59078.0
006641,Ergo Capital,https://www.crunchbase.com/organization/ergo-capital-partners,-79.3839347,43.6534817,"Toronto, Ontario, Canada",Canada,False,False,False,False,False,False,False,True,False,1.0,1.0,1.0,4.0,0.0,8098.627186368842,0,1.0,0,0,60606.0
006643,Enagas Emprende,https://www.crunchbase.com/organization/enagas-emprende,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,True,False,False,True,True,False,False,False,False,1.0,0.0,1.0,4.0,0.0,162.01033837086118,0,1.0,0,0,64360.0
006646,Aurorial,https://www.crunchbase.com/organization/aurorial,-1.1305431,37.9923795,"Murcia, Murcia, Spain",Spain,False,False,False,True,True,False,False,True,False,3.0,2.0,3.0,10.0,0.0,274.98154915874903,1,1.0,0,0,72812.0
006647,VERI SEED CAPITAL,https://www.crunchbase.com/organization/veri-seed-capital,2.6500745,39.5695818,"Palma De Mallorca, Islas Baleares, Spain",Spain,False,False,True,False,False,False,False,False,False,6.0,1.0,6.0,18.0,1.0,354.69785205768784,4,1.0,0,0,73419.0
006648,Seedsyndicates,https://www.crunchbase.com/organization/seed-syndicates,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,False,True,True,False,6.0,4.0,4.0,14.0,3.0,218.4067437731686,5,1.0,1,1,83751.0
006649,Danka Capital,https://www.crunchbase.com/organization/danka-capital,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,False,False,False,False,4.0,0.0,4.0,11.0,1.0,226.2817314179236,1,1.0,2,2,86495.0
006650,Soria Futuro,https://www.crunchbase.com/organization/soria-futuro,-15.6687052,27.9064458,"Soria, Canarias, Spain",Spain,False,False,True,False,False,False,False,False,False,4.0,1.0,4.0,7.0,3.0,442.92906502308915,1,1.0,0,0,91370.0
006651,Angels4Women,https://www.crunchbase.com/organization/angels4women,9.1896346,45.4641943,"Milan, Lombardia, Italy",Italy,False,True,False,False,True,False,False,False,False,2.0,0.0,2.0,4.0,1.0,115.0623308225301,0,1.0,0,0,98043.0
006653,TECH TRANSFER AGRIFOOD,https://www.crunchbase.com/organization/tech-transfer-agrifood,-0.3763353,39.4697065,"Valencia, Comunidad Valenciana, Spain",Spain,False,False,False,False,False,False,False,False,False,7.0,3.0,6.0,13.0,0.0,296.56443247057547,5,1.0,0,0,99472.0
006654,TECS Capital,https://www.crunchbase.com/organization/tecs-capital,22.9352716,40.6403167,"Thessaloníki, Thessaloniki, Greece",Greece,False,False,False,False,True,True,False,True,False,5.0,5.0,5.0,13.0,4.0,28.41784156165963,0,1.0,0,0,141635.0
006655,Gala Capital Partners,https://www.crunchbase.com/organization/gala-capital-partners,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,True,False,False,True,True,True,False,2.0,2.0,1.0,2.0,2.0,0.0,2,1.0,2,2,12074.0
006656,Commercialization Reactor,https://www.crunchbase.com/organization/commercialization-reactor,23.9726434,56.9222396,"Riga, Riga, Latvia",Latvia,True,False,False,False,False,True,False,True,False,5.0,3.0,4.0,11.0,5.0,0.0,0,1.0,0,0,13175.0
006658,Alabaster,https://www.crunchbase.com/organization/alabaster,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,True,False,True,False,False,1.0,0.0,1.0,6.0,0.0,8176.972930255759,1,1.0,1,1,19707.0
006659,Íope Ventures,https://www.crunchbase.com/organization/íope-ventures,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,True,False,True,True,False,False,1.0,0.0,1.0,7.0,1.0,0.0,1,1.0,0,0,20802.0
006660,Schibsted,https://www.crunchbase.com/organization/schibsted-4dda,18.0710935,59.3251172,"Stockholm, Stockholms Lan, Sweden",Sweden,False,False,False,False,False,False,False,True,False,3.0,2.0,3.0,11.0,0.0,469.60290025616024,2,2.0,1,1,23565.0
006661,The Hit Forge,https://www.crunchbase.com/organization/the-hit-forge,-122.4193286,37.7792588,"San Francisco, California, United States",United States,False,False,False,False,False,False,True,False,False,1.0,0.0,1.0,3.0,0.0,9317.949245001228,1,1.0,1,1,25052.0
006662,Draper Venture Network,https://www.crunchbase.com/organization/dfj-global-network,-122.3330573,37.496904,"San Mateo, California, United States",United States,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,4.0,0.0,9607.3045688572,0,1.0,0,0,29842.0
006663,GAA Investments,https://www.crunchbase.com/organization/gaa-investments,-80.399513,26.1003392,"Weston, Florida, United States",United States,False,True,False,False,False,False,True,False,False,2.0,0.0,2.0,7.0,0.0,7087.637422967851,2,1.0,0,0,31532.0
006665,Epsilon Venture Partners,https://www.crunchbase.com/organization/epsilon-venture-partners,114.1582784,22.2818286,"Central, Hong Kong Island, Hong Kong",Hong Kong,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,5.0,0.0,10538.200013734697,1,1.0,0,0,37183.0
006666,Vermú,https://www.crunchbase.com/organization/vermú,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,True,False,False,False,False,False,False,False,3.0,0.0,3.0,8.0,2.0,156.43532887400227,2,1.0,0,0,37452.0
006667,MOBILE WORLD CAPITAL,https://www.crunchbase.com/organization/mobile-world-capital,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,True,False,True,False,False,False,False,False,False,4.0,2.0,4.0,7.0,2.0,327.5701219512646,3,2.0,0,0,39795.0
006670,VTC Ventures,https://www.crunchbase.com/organization/vtc-ventures,16.3599704,46.9778713,"Rönök, Vas, Hungary",Hungary,False,False,False,False,True,True,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0,0,41838.0
006671,200M,https://www.crunchbase.com/organization/200m,-9.1918696,38.7917383,"Porto, Lisboa, Portugal",Portugal,False,False,False,False,False,False,False,False,False,3.0,1.0,3.0,14.0,1.0,145.00959009321767,1,1.0,2,2,41868.0
006672,Hafslund Venture,https://www.crunchbase.com/organization/hafslund-venture,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,True,True,False,True,True,False,False,2.0,0.0,1.0,3.0,2.0,0.0,2,1.0,0,0,44260.0
006675,Growth Box Ventures,https://www.crunchbase.com/organization/growth-box-ventures,-88.8623138,41.9292207,"Malta, Illinois, United States",United States,False,False,False,False,True,False,True,False,False,1.0,0.0,1.0,1.0,0.0,5961.734767529324,1,1.0,0,0,46312.0
006676,BackFund,https://www.crunchbase.com/organization/backfund,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,False,False,False,False,2.0,1.0,2.0,6.0,0.0,403.0373594657275,1,1.0,0,0,48564.0
006677,OK Venture,https://www.crunchbase.com/organization/ok-venture,2.6500745,39.5695818,"Palma De Mallorca, Islas Baleares, Spain",Spain,False,False,False,False,False,False,True,False,False,2.0,0.0,2.0,2.0,0.0,548.2277073937564,2,1.0,0,0,49817.0
006679,DNB Ventures,https://www.crunchbase.com/organization/dnb-ventures,10.7757292,59.9723975,"Oslo, Oslo, Norway",Norway,False,False,False,True,False,True,True,False,False,3.0,1.0,3.0,3.0,3.0,0.0,3,1.0,1,1,56754.0
006681,Suez Ventures,https://www.crunchbase.com/organization/suez-ventures,2.2412078,48.891008,"La Défense, Ile-de-France, France",France,False,False,False,True,True,False,True,True,False,1.0,1.0,1.0,3.0,0.0,834.9141468210832,1,1.0,0,0,58872.0
006682,NewTech Capital,https://www.crunchbase.com/organization/newtech-capital,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,False,True,False,False,5.0,0.0,5.0,14.0,4.0,105.75556479491786,4,1.0,0,0,59255.0
006683,Turtle Capital & Investments,https://www.crunchbase.com/organization/turtle-capital-investments,2.177073,41.3825802,"Barcelona, Catalonia, Spain",Spain,False,False,False,False,False,False,True,False,False,6.0,1.0,5.0,10.0,4.0,168.1219145691856,6,1.0,2,2,62579.0
006684,Incos Invest,https://www.crunchbase.com/organization/incos-invest,12.8371665,55.39609,"Falsterbo, Skane Lan, Sweden",Sweden,False,False,False,False,False,False,False,False,False,1.0,0.0,1.0,4.0,0.0,1086.6578533805462,0,1.0,1,1,64011.0
006685,Keyword Venture Capital,https://www.crunchbase.com/organization/cube-investments,-3.6899043,40.4237276,"Madrid, Madrid, Spain",Spain,False,False,False,False,False,False,False,False,False,2.0,0.0,2.0,12.0,0.0,506.6240928590397,1,1.0,1,1,68387.0
006686,Altitude Capital,https://www.crunchbase.com/organization/altitude-capital,-123.113952,49.2608724,"Vancouver, British Columbia, Canada",Canada,False,False,False,False,False,False,True,True,False,2.0,2.0,2.0,4.0,0.0,7178.599324815863,2,1.0,0,0,68447.0
006687,Toushka Capital,https://www.crunchbase.com/organization/toushka-capital,-99.1331785,19.4326296,"Mexico City, Distrito Federal, Mexico",Mexico,False,False,False,False,False,False,True,True,False,2.0,2.0,2.0,8.0,0.0,9276.676160720393,2,1.0,0,0,68875.0
006688,Tokavi,https://www.crunchbase.com/organization/tokavi,-1.9448841,42.6731029,"Lorca, Navarra, Spain",Spain,False,False,False,False,False,False,True,False,False,2.0,0.0,2.0,9.0,0.0,369.4170039511925,2,1.0,0,0,73190.0
006689,Meneldor,https://www.crunchbase.com/organization/meneldor,5.6048981,51.8885167,"Druten, Gelderland, The Netherlands",The Netherlands,False,False,False,False,False,False,True,True,False,1.0,1.0,1.0,4.0,0.0,954.1451317712788,1,1.0,0,0,78866.0
